2024-05-17 09:55:03,600 - INFO - Session_1 127.0.0.1:26158 disconnected!
2024-05-17 09:55:03,600 - INFO - Listen on 127.0.0.1:2404
2024-05-17 12:10:00,384 - ERROR - Callback not set
2024-05-17 12:10:00,385 - INFO - Listen on 127.0.0.1:2404
2024-05-17 12:10:08,490 - INFO - Established with new client: 127.0.0.1
2024-05-17 12:10:08,491 - INFO - Connection established with 127.0.0.1:28359 (Number of connections: 1)
2024-05-17 12:10:16,101 - INFO - Session_1 127.0.0.1:28359 disconnected!
2024-05-17 12:10:16,101 - INFO - Listen on 127.0.0.1:2404
2024-05-17 12:19:48,611 - INFO - Established with new client: 127.0.0.1
2024-05-17 12:19:48,611 - INFO - Connection established with 127.0.0.1:28548 (Number of connections: 1)
2024-05-17 12:19:56,021 - INFO - Session_1 127.0.0.1:28548 disconnected!
2024-05-17 12:19:56,022 - INFO - Listen on 127.0.0.1:2404
2024-05-17 12:24:58,796 - INFO - Established with new client: 127.0.0.1
2024-05-17 12:24:58,796 - INFO - Connection established with 127.0.0.1:28620 (Number of connections: 1)
2024-05-17 12:25:05,822 - INFO - Session_1 127.0.0.1:28620 disconnected!
2024-05-17 12:25:05,822 - INFO - Listen on 127.0.0.1:2404
2024-05-17 12:34:02,282 - INFO - Established with new client: 127.0.0.1
2024-05-17 12:34:02,282 - INFO - Connection established with 127.0.0.1:28718 (Number of connections: 1)
2024-05-17 12:34:10,107 - INFO - Session_1 127.0.0.1:28718 disconnected!
2024-05-17 12:34:10,107 - INFO - Listen on 127.0.0.1:2404
2024-05-17 13:20:18,511 - INFO - Established with new client: 127.0.0.1
2024-05-17 13:20:18,512 - INFO - Connection established with 127.0.0.1:29465 (Number of connections: 1)
2024-05-17 13:20:27,629 - INFO - Session_1 127.0.0.1:29465 disconnected!
2024-05-17 13:20:27,630 - INFO - Listen on 127.0.0.1:2404
2024-05-17 13:23:27,940 - INFO - Established with new client: 127.0.0.1
2024-05-17 13:23:27,940 - INFO - Connection established with 127.0.0.1:29525 (Number of connections: 1)
2024-05-17 13:23:45,186 - INFO - Session_1 127.0.0.1:29525 disconnected!
2024-05-17 13:23:45,187 - INFO - Listen on 127.0.0.1:2404
2024-05-17 13:25:21,367 - INFO - Established with new client: 127.0.0.1
2024-05-17 13:25:21,368 - INFO - Connection established with 127.0.0.1:29565 (Number of connections: 1)
2024-05-17 13:25:30,952 - INFO - Session_1 127.0.0.1:29565 disconnected!
2024-05-17 13:25:30,952 - INFO - Listen on 127.0.0.1:2404
2024-05-17 13:27:14,445 - INFO - Established with new client: 127.0.0.1
2024-05-17 13:27:14,446 - INFO - Connection established with 127.0.0.1:29594 (Number of connections: 1)
2024-05-17 13:27:20,448 - INFO - Session_1 127.0.0.1:29594 disconnected!
2024-05-17 13:27:20,449 - INFO - Listen on 127.0.0.1:2404
2024-05-17 13:54:50,318 - INFO - Listen on 127.0.0.1:2404
2024-05-17 13:54:59,329 - INFO - Listen on 127.0.0.1:2404
2024-05-17 13:55:04,520 - INFO - Established with new client: 127.0.0.1
2024-05-17 13:55:04,520 - INFO - Connection established with 127.0.0.1:29980 (Number of connections: 1)
2024-05-17 13:55:04,520 - INFO - Established with new client: 127.0.0.1:29980
2024-05-17 16:33:44,928 - INFO - Listen on 127.0.0.1:2404
2024-05-17 16:33:49,863 - INFO - Established with new client: 127.0.0.1
2024-05-17 16:33:49,864 - INFO - Connection established with 127.0.0.1:32690 (Number of connections: 1)
2024-05-17 16:33:49,864 - INFO - Established with new client: 127.0.0.1:32690
2024-05-17 16:48:59,171 - INFO - Listen on 127.0.0.1:2404
2024-05-17 16:49:01,342 - INFO - Established with new client: 127.0.0.1
2024-05-17 16:49:01,342 - INFO - Connection established with 127.0.0.1:32884 (Number of connections: 1)
2024-05-17 16:49:01,342 - INFO - Established with new client: 127.0.0.1:32884
2024-05-17 16:50:11,243 - INFO - Listen on 127.0.0.1:2404
2024-05-17 16:50:12,250 - INFO - Established with new client: 127.0.0.1
2024-05-17 16:50:12,250 - INFO - Connection established with 127.0.0.1:32934 (Number of connections: 1)
2024-05-17 16:50:12,250 - INFO - Established with new client: 127.0.0.1:32934
2024-05-17 16:51:08,951 - ERROR - Exception in callback BaseProactorEventLoop._start_serving.<locals>.loop(<_OverlappedF...0.1', 32951))>) at C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.1008.0_x64__qbz5n2kfra8p0\Lib\asyncio\proactor_events.py:841
handle: <Handle BaseProactorEventLoop._start_serving.<locals>.loop(<_OverlappedF...0.1', 32951))>) at C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.1008.0_x64__qbz5n2kfra8p0\Lib\asyncio\proactor_events.py:841>
Traceback (most recent call last):
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.1008.0_x64__qbz5n2kfra8p0\Lib\asyncio\events.py", line 88, in _run
    self._context.run(self._callback, *self._args)
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.1008.0_x64__qbz5n2kfra8p0\Lib\asyncio\proactor_events.py", line 856, in loop
    self._make_socket_transport(
  File "C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.12_3.12.1008.0_x64__qbz5n2kfra8p0\Lib\asyncio\proactor_events.py", line 647, in _make_socket_transport
    return _ProactorSocketTransport(self, sock, protocol, waiter,
